Prueba,Tamaño_10,Tamaño_20,Tamaño_30,Tamaño_40,Tamaño_50,Tamaño_60,Tamaño_70,Tamaño_80,Tamaño_90,Tamaño_100,Tamaño_110,Tamaño_120,Tamaño_130,Tamaño_140,Tamaño_150,Tamaño_160,Tamaño_170,Tamaño_180,Tamaño_190,Tamaño_200,Tamaño_210,Tamaño_220,Tamaño_230,Tamaño_240,Tamaño_250,Tamaño_260,Tamaño_270,Tamaño_280,Tamaño_290,Tamaño_300,Tamaño_310,Tamaño_320,Tamaño_330,Tamaño_340,Tamaño_350,Tamaño_360,Tamaño_370,Tamaño_380,Tamaño_390,Tamaño_400,Tamaño_410,Tamaño_420,Tamaño_430,Tamaño_440,Tamaño_450,Tamaño_460,Tamaño_470,Tamaño_480,Tamaño_490,Tamaño_500,Tamaño_510,Tamaño_520,Tamaño_530,Tamaño_540,Tamaño_550,Tamaño_560,Tamaño_570,Tamaño_580,Tamaño_590,Tamaño_600,Tamaño_610,Tamaño_620,Tamaño_630,Tamaño_640,Tamaño_650,Tamaño_660,Tamaño_670,Tamaño_680,Tamaño_690,Tamaño_700,Tamaño_710,Tamaño_720,Tamaño_730,Tamaño_740,Tamaño_750,Tamaño_760,Tamaño_770,Tamaño_780,Tamaño_790,Tamaño_800,Tamaño_810,Tamaño_820,Tamaño_830,Tamaño_840,Tamaño_850,Tamaño_860,Tamaño_870,Tamaño_880,Tamaño_890,Tamaño_900,Tamaño_910,Tamaño_920,Tamaño_930,Tamaño_940,Tamaño_950,Tamaño_960,Tamaño_970,Tamaño_980,Tamaño_990,Tamaño_1000
191,700,1700,3000,4400,6000,7500,9200,12600,12700,17300,15500,17800,19400,24600,22800,24700,27300,29300,30600,36800,34300,37300,37800,47300,42800,44800,49000,62800,64300,54000,291800,75300,59200,75900,63200,83500,80200,71300,72300,74300,114200,77800,85300,214600,85700,87600,89900,92700,93100,105700,171100,101800,103900,106200,136300,111300,133300,132100,118300,119200,123300,124500,126500,130500,171500,132600,138700,135400,159500,143800,145600,159000,151400,178300,162000,157800,160200,163700,164500,186700,173300,198800,367400,198300,182000,224800,188400,188900,212600,192500,233000,198000,225600,205600,203300,261100,210200,211700,212900,563400
192,700,1800,3100,4500,6200,7600,9400,13400,12500,17300,15100,17800,19300,23800,22700,25300,27000,28900,30700,33300,34200,37100,38600,40800,42700,45100,48200,63000,63500,53300,72000,73700,59000,75500,63200,84600,81900,71700,71900,75600,89400,78300,96600,255700,85700,87800,89400,98200,108400,96900,385700,101300,104200,106800,134500,110700,134100,116900,117300,121700,122500,123900,125400,129700,161200,133100,139300,137000,141300,144500,146400,164500,161800,175300,167000,157100,158200,162300,165100,188600,172600,198700,208200,179100,178100,243600,186800,188000,214000,201300,240600,197500,219100,205200,208000,257600,209800,212100,222700,260400
193,800,1800,3000,4300,6200,7600,9300,12800,12800,17400,16200,17400,19500,24600,23700,24800,26400,29000,30500,32900,34100,36800,39000,39900,42500,44700,47800,64200,62400,53300,70300,73700,58700,74700,63300,85500,78300,71800,72500,74900,93800,79300,95200,133100,86500,90300,89400,114500,101400,97500,115600,112200,105000,105900,132400,120700,126200,117100,118400,118600,133800,123500,125400,128700,164500,133000,137700,155400,142000,170700,145400,152600,174000,177500,154700,156000,159600,162500,163800,167500,169800,201800,186600,249200,179500,221600,183500,188900,244600,192600,230100,195900,250100,221200,204200,247300,218400,227000,243300,296300
194,800,1700,2900,4500,5800,7100,9000,36200,12500,17300,15600,17700,19400,23700,23000,24300,27100,28500,30300,37700,33600,37100,38700,40500,42500,44800,47900,63500,63400,53500,71900,75200,59800,64100,63700,84300,78100,70200,72000,74400,87600,78900,96200,447700,85400,157100,90400,108000,101800,97000,212300,102400,104000,105500,147600,112300,134000,116100,126500,119400,123400,124500,127100,158200,162800,133600,138000,138200,142000,143000,144000,151400,191600,184200,164300,157100,158800,162700,164900,167600,172300,1109500,222100,180300,177600,218800,184000,186700,224200,195200,408500,196000,238100,203300,204600,275200,207900,212900,219600,263300
195,800,1800,3200,4400,5900,7600,9000,11900,12700,17900,15600,18700,19500,22100,23000,25200,26600,28700,30400,88000,34500,37800,39000,40600,41900,45100,47400,62700,61200,52700,71400,74500,59600,62300,63600,83800,78600,76500,70500,75000,111000,78300,81900,181300,86000,118900,88400,105600,103700,97700,145800,101400,103900,107400,132800,111200,134100,116700,118900,118100,142900,125200,128100,143100,168200,132200,137700,141600,141100,144400,145200,149300,161500,182600,170200,223300,161000,162300,174100,180900,171400,220300,200200,181000,178100,220800,215500,187400,242800,220100,220100,197000,204700,201900,204300,243600,210500,211300,226600,265400
196,700,1800,3200,4200,6000,7700,16600,12600,12400,17700,16100,17900,19000,23100,23000,25500,27200,27700,30500,33300,34500,37200,38800,41100,42600,44000,47800,63000,63600,52600,73200,79200,59400,61600,62600,84200,80600,129200,72800,77100,87500,78400,86900,136600,85700,90900,93700,112900,94200,96300,135200,112500,104000,105800,131000,112000,132100,134500,118500,118300,123600,165000,138900,185100,165500,133100,137800,162500,140400,144400,162000,151300,160600,174200,155600,324100,167500,164500,165000,168000,170500,217400,205600,181700,191200,241100,182300,189500,201900,193400,246400,195600,201600,202100,205800,234600,208700,211600,253400,232300
197,800,1800,3000,5500,5800,7600,9100,12000,12700,17900,16300,18000,18900,23700,23000,25000,27200,28900,31100,32600,33800,37100,38600,39600,43300,44500,47900,75200,62200,59700,75600,73900,59700,62400,63700,84200,78200,148300,71100,75700,88000,83400,87300,94300,90900,91200,90900,103900,94500,105700,122000,103800,113100,111800,131000,111400,128800,148700,117500,120000,131800,124800,126600,161900,262800,132700,137400,172800,141000,142900,164400,161500,177300,153400,155100,157300,161300,164700,162000,178600,171400,213900,196100,182700,178400,197900,183000,188900,245600,191500,301800,197800,213100,212500,211500,213300,208200,212600,213400,220700
198,600,1800,3000,5600,6000,7900,9000,12400,12100,17800,16200,17500,19600,24200,22600,25300,26600,28800,30900,32700,34300,36900,38300,40300,42800,45000,48000,64200,61900,53100,73000,73500,59500,61800,62700,83600,78900,71000,72500,79800,88400,79500,81800,83500,85600,89200,90000,93500,94600,96600,122700,101500,102900,106600,111400,112200,133700,116700,118700,127800,124900,126400,134400,266000,165200,132500,137200,164600,142800,143400,144000,395200,157500,153900,169500,157900,160000,162700,162900,167400,170900,227800,187100,179200,178900,207900,182700,187900,202400,194700,228800,204000,216200,203700,205800,216600,209400,212700,248800,234800
199,800,1800,3200,4900,6000,56900,9200,11400,12300,64800,16000,20300,19200,25300,22900,24600,26400,28700,31500,33200,35000,36600,38200,40500,42500,44300,57000,63000,62000,52400,68600,76300,59300,61600,63500,83400,77900,69700,71400,85100,89600,79000,81000,83500,86400,90400,97000,93200,93700,96800,120900,109400,105600,107200,110000,111500,131600,115000,118600,117800,121200,123300,126400,204100,168200,133800,134700,154500,154400,144900,144100,248600,149700,171900,177700,157700,158200,169700,162900,167100,170500,214000,188300,179100,179100,378200,183100,191600,190900,198700,226000,195800,201900,202100,206900,233200,210600,210900,241500,240600
200,700,1800,3100,5100,6300,8600,9000,11700,12700,16400,15600,21100,19100,25300,23400,25300,26200,28700,30800,33800,34200,36300,38800,40100,42400,44000,48000,62700,63800,52600,71200,75100,59600,61700,63200,83800,78500,70600,72400,74700,121800,79200,81900,83500,85600,89500,88900,101700,94000,95700,112400,104700,104400,105600,108800,111500,127500,115300,117900,124000,175600,122300,126300,191900,208200,133000,156700,153400,160500,153000,145700,212500,161000,161400,189100,215700,159800,163300,164500,166500,171300,211300,198400,183100,175700,234000,191700,187800,212700,214200,241100,197600,230400,202900,203900,234300,211000,213000,246900,273800
201,600,1700,3200,4900,6100,8100,8800,12900,12500,16400,15700,21600,19500,21700,23000,25300,26900,28700,31000,32500,34800,37200,38500,39800,42300,45200,48100,62300,63500,52700,71800,75800,59600,61000,63600,83400,84800,70700,71600,74200,90400,78900,80800,82000,85100,89500,89900,93300,98800,96400,116000,101300,102800,106100,108900,111500,140800,116000,118400,121000,127300,124500,126700,193800,158300,141300,197300,166600,166900,143600,144400,179900,168300,163800,182100,155900,159500,162600,163300,166000,197000,209700,204800,180100,177400,459600,184000,203800,231200,201500,455000,195400,236500,200800,215700,237300,217000,213300,258700,223300
202,800,1700,3100,5300,5500,7900,9100,13200,12300,16800,16100,17600,18700,21500,23000,24900,26900,28700,30300,32800,34800,36600,38200,40500,42400,44100,47800,62900,63000,53500,71500,78400,67300,62000,64000,83000,69300,70400,71800,75000,80800,80500,80600,100300,85600,88100,90100,92200,98300,97700,101200,102200,104100,106800,115900,111800,140900,114900,122400,120900,124900,124100,125600,167400,159400,134200,153700,160300,311300,158300,161100,180400,169400,152400,158900,158700,158200,162400,164000,193100,169400,205300,213600,282200,179800,232300,184400,231500,198200,285100,231700,196400,229400,206300,215600,250300,209100,220400,255400,222500
203,700,1800,2800,5200,6000,7800,9100,11700,15300,17700,15800,17800,19300,21400,22600,25400,27500,28500,30100,33400,33800,36700,38900,39900,42700,43600,47000,62200,63400,52700,71600,78100,59600,77200,62800,84800,69400,69300,79700,74300,79300,78400,81000,100000,85200,90100,90100,92800,95000,97300,101100,100600,104000,106600,110100,110400,140100,114300,117600,118900,124800,135100,125700,161200,147500,135100,163400,152100,164300,144100,144600,183700,156900,153300,182000,439000,160400,162300,230000,174300,170400,211600,240500,192900,177800,214000,185400,187200,190800,205200,332700,195500,224600,202400,258500,208200,213300,352500,273500,233800
204,800,1800,3100,4900,6000,8400,8800,12600,14800,17300,16000,17700,19100,25400,23300,25400,26400,28400,30500,32500,34400,36400,38300,40000,42500,44300,48100,62500,78100,52900,72400,73300,69900,73700,63200,84200,67900,70500,72500,73900,79100,78400,81700,85900,84100,89300,89500,93600,94600,96600,100600,103200,103900,105200,109000,110700,137300,122000,119800,119800,123800,124600,126200,139300,149700,133500,152000,169700,174700,142600,145700,185300,151400,153300,181700,191700,158500,162600,163800,178000,170200,205900,206500,179600,179200,260200,183900,204500,189000,195900,219700,195900,220400,200200,204900,205700,230600,214000,243300,225100
205,700,1600,3000,4400,5900,9400,9500,11900,17400,17200,16000,17700,18500,23800,22800,24900,26800,27900,30400,33500,34400,36500,43100,40300,43100,44900,53800,63200,60100,53100,70400,70800,58100,61800,62600,83700,68300,70300,73200,74700,80100,79500,81300,81900,86000,88700,89900,93100,94600,97800,100900,101700,103400,105500,110500,111000,140800,116500,118500,119700,135600,126000,125800,144000,146400,132900,157500,175000,176800,142800,144900,206200,165000,151300,182300,157200,160700,163800,164900,167100,171900,213500,208300,177900,180100,185700,190200,238200,188300,193300,205600,195600,449500,202500,263300,210200,209500,213300,230600,224500
206,800,2000,2700,4700,5700,9300,9000,41300,15500,16400,15700,18200,18900,22100,22800,25500,27000,29600,30300,39600,34400,36100,44800,40400,42700,44300,52000,62000,63500,53800,107300,74500,59000,62000,63400,84300,84300,77900,71900,75100,81100,78700,80600,83600,85600,89000,104100,93700,95700,96500,101600,102100,130500,106200,110200,110600,156700,144100,119300,117700,123800,184400,138700,142500,163400,134000,148100,164500,169600,143800,144900,361000,156800,163700,222400,168600,159200,164500,174500,166800,170000,6297300,195400,179000,186800,186700,184500,214500,229100,193700,224800,195500,208700,205600,211200,222300,211000,212500,236100,223400
207,700,1800,2900,4800,6100,8800,9300,12100,13100,16300,15800,17100,19700,21900,23000,25500,27100,29100,30200,37600,35100,35900,44700,40000,41500,43100,51300,63200,62400,52800,164400,73000,59800,62500,62800,100000,85700,70100,72400,74700,78100,78200,81700,83400,85600,89300,105500,92300,93200,97200,101300,101000,104100,106600,108700,110600,134600,114400,117800,119500,133400,177900,144500,143100,216000,136300,208300,155200,139900,143400,156000,185400,159700,210000,186600,184200,160700,217300,165400,167600,169600,210500,203400,177300,184000,235900,182700,241900,188000,194600,248400,204400,203000,201000,206500,245400,208500,211100,239300,220800
208,900,1700,3100,4700,5900,8300,9100,13200,12700,16600,15800,18000,19100,21600,23300,24900,26600,28500,31000,38500,33400,36000,46800,40200,52000,44900,55200,65700,61300,53300,65400,75200,59000,61400,64000,84000,78900,72400,72800,74800,78400,83900,79600,82400,101400,89000,89000,100300,93800,95900,100500,101600,105000,106100,109000,109800,115500,116400,118800,124600,125100,176100,140300,131500,144700,147900,144300,164300,155100,142700,147900,333400,150500,157000,169600,173900,165100,197000,163200,166600,170300,206600,185300,177900,179100,216700,184900,271600,191200,201200,235400,197200,203300,200500,208500,254400,209200,210400,230700,221700
209,900,1700,2900,4900,6100,8100,9300,12700,12800,27400,15500,17700,19500,21800,23300,25300,27000,27900,30100,39000,34300,36900,44100,40200,43000,45000,47500,66400,62000,52400,66900,73000,60000,61300,63900,85000,67800,70800,72700,74000,77200,78500,80700,160600,87400,87900,89500,93400,105100,96000,100900,100900,102800,105900,108000,110900,134500,116900,123800,120500,125500,174400,126200,129200,147000,152600,154900,158600,141600,148200,145300,205400,150200,156100,185700,393800,157700,531300,162700,170700,172300,1169100,352300,177600,177800,210200,181400,277100,190600,193500,210100,197000,216700,200800,207300,208000,208700,211500,213900,221300
210,700,1800,3000,4800,5800,9100,9200,13800,12400,16800,15300,17400,18800,21100,23500,25400,33000,28300,30600,38300,35200,36600,46300,40500,51300,43200,48200,61800,61500,52900,78800,74600,59400,61400,63700,83700,67100,71000,72700,79100,80900,78300,82000,103000,85700,92800,89000,92600,98900,101200,101800,172300,104600,106200,117300,126200,117700,115300,118200,120300,123300,173100,134400,129400,134800,149500,157400,143400,145800,146200,146600,246500,148000,155700,179800,184600,158300,180800,162700,167800,169800,240000,198900,176500,177700,357100,189400,226600,190700,203700,196700,196800,241300,200300,204800,275600,220100,219900,215700,219600
211,700,1700,3000,5200,6000,9300,9100,55200,13100,17400,15500,18000,20100,20700,23100,24900,27200,28300,31000,40100,34300,36600,46100,40100,51300,44700,48000,62700,61700,52400,57000,75000,58800,61000,63100,83100,68400,71300,71700,74600,78400,78500,81400,86900,86100,104900,89600,93600,94500,97800,102100,128400,104900,107600,108800,111400,114700,116100,117400,120000,122500,172800,132800,129600,133300,149200,143000,146900,148300,144700,143500,389100,148800,154500,170000,271100,158800,176500,164300,167500,176800,192500,212000,178100,179100,293600,201500,214900,193900,194600,200400,194500,202600,206700,207400,239600,209300,211900,228900,220400
212,800,1700,3100,4800,6000,9700,9400,13900,13400,17000,15700,17900,19400,20800,23200,25500,26900,28400,30800,39700,33900,36100,38500,41500,53400,43800,47000,63500,61700,53200,57800,314700,58700,62400,70600,83300,68200,71300,71000,74500,76400,79000,81600,109000,109200,88700,90000,93500,93200,105500,101200,126000,104300,106300,108400,117600,115400,116000,117200,120400,166000,162300,140800,129900,133900,160000,160400,172000,141700,166700,145000,171000,150800,165000,190500,231800,159500,163100,164600,167300,169300,202800,236500,177300,185300,206700,206400,254400,190600,191600,238700,197300,213900,200400,206800,241000,208900,212100,212100,226200
213,800,1800,2900,5200,8100,9100,9200,12600,12500,17300,15000,17900,18900,21300,23600,24600,26600,28400,30400,40000,35400,37600,37900,40100,54000,44600,47100,62300,63100,53700,66500,81400,60500,60900,63400,83400,68100,72000,71500,74600,77900,77900,82600,84000,95300,88700,90100,146300,94600,101100,100600,125700,104100,105800,109200,124700,125500,115600,116500,126300,123800,191800,132300,138700,135300,165900,137300,155600,139100,145600,145000,171500,150600,154300,158900,185100,173300,162600,163400,230000,169700,191600,173900,186900,177300,281800,220300,216600,189000,201500,207200,196700,218300,202500,221900,250500,208700,211900,212600,230200
214,800,1800,3000,5100,6300,8800,9300,12900,12900,16700,16000,17800,19400,21400,23100,25000,26700,28700,30200,40000,34200,36800,38000,40500,53700,43800,46500,64100,64300,52500,71800,59300,59200,61000,70600,83900,68100,71200,71300,74400,77200,79400,128400,84600,85100,89700,89400,113200,113900,98400,100100,123900,151600,110400,109900,126700,122200,122700,118700,118800,129300,148300,124700,137300,134100,247200,136700,161900,141400,145900,154400,169000,159900,161300,181100,224200,158400,178100,163500,181500,168800,190600,222500,177100,177800,229000,305800,259200,190000,192700,196600,198000,225400,200400,236500,248900,210000,211000,212800,229600
215,900,1700,2900,5300,6900,8400,9000,13700,13000,16900,15700,17600,19200,21400,22800,24900,26200,28400,30800,39600,34800,36400,38300,40800,54600,44800,47500,60800,62200,53100,70900,58800,59900,62500,67600,85200,69100,71100,72600,73600,77400,78200,90300,83900,85700,88000,89600,113300,93900,96800,100200,102500,112600,105700,8587900,119700,116400,115800,119200,125100,122700,147800,125800,127800,132600,194700,142600,150300,141100,144200,144400,170400,150500,155500,157500,187800,158800,162000,163300,213200,170300,179300,175700,177900,178100,212000,281800,268600,194500,192300,195000,198400,202400,205500,241100,236200,210200,210700,213900,231700
216,800,1700,2900,5200,6900,9400,9500,47300,13200,16900,15400,18200,19200,21900,22600,25200,27000,31900,30900,43800,34400,36700,38900,41000,53800,45400,48000,63600,62800,51800,72100,75400,58600,61700,70400,83700,68700,71800,72100,84100,77000,77500,81000,83800,85300,89000,114100,126400,94000,107700,100100,103300,142200,106400,110700,109400,132500,116600,117300,119900,123000,137800,126000,128500,131000,165400,136600,161800,141500,146000,146800,175700,149600,155600,155800,189700,159600,163700,163200,213000,169700,174400,307900,177200,178800,200700,251000,219800,188500,192800,207100,204000,207100,200500,210000,213900,209500,211500,212300,229600
217,800,1800,2800,5400,6700,9800,9300,13300,12700,16300,15300,20500,19100,25000,22500,24700,26500,29400,31100,54900,34000,36400,37800,40300,54600,43800,47500,63200,62800,57500,71200,58600,62200,61800,64000,83700,68000,307700,71900,73500,77500,79200,80700,83700,85000,88400,89500,112600,94300,96500,101500,101600,127100,105600,111900,109700,115600,114900,141300,118200,123500,126900,125600,129800,132000,186500,135100,141600,139500,143100,144700,179100,158000,153300,155900,165000,167800,164800,176100,213100,190500,192500,176200,178800,331600,183400,263200,213900,190000,331800,194300,196700,197900,200500,207300,219600,209700,211400,219100,294400
