Prueba,Tamaño_10,Tamaño_20,Tamaño_30,Tamaño_40,Tamaño_50,Tamaño_60,Tamaño_70,Tamaño_80,Tamaño_90,Tamaño_100,Tamaño_110,Tamaño_120,Tamaño_130,Tamaño_140,Tamaño_150,Tamaño_160,Tamaño_170,Tamaño_180,Tamaño_190,Tamaño_200,Tamaño_210,Tamaño_220,Tamaño_230,Tamaño_240,Tamaño_250,Tamaño_260,Tamaño_270,Tamaño_280,Tamaño_290,Tamaño_300,Tamaño_310,Tamaño_320,Tamaño_330,Tamaño_340,Tamaño_350,Tamaño_360,Tamaño_370,Tamaño_380,Tamaño_390,Tamaño_400,Tamaño_410,Tamaño_420,Tamaño_430,Tamaño_440,Tamaño_450,Tamaño_460,Tamaño_470,Tamaño_480,Tamaño_490,Tamaño_500,Tamaño_510,Tamaño_520,Tamaño_530,Tamaño_540,Tamaño_550,Tamaño_560,Tamaño_570,Tamaño_580,Tamaño_590,Tamaño_600,Tamaño_610,Tamaño_620,Tamaño_630,Tamaño_640,Tamaño_650,Tamaño_660,Tamaño_670,Tamaño_680,Tamaño_690,Tamaño_700,Tamaño_710,Tamaño_720,Tamaño_730,Tamaño_740,Tamaño_750,Tamaño_760,Tamaño_770,Tamaño_780,Tamaño_790,Tamaño_800,Tamaño_810,Tamaño_820,Tamaño_830,Tamaño_840,Tamaño_850,Tamaño_860,Tamaño_870,Tamaño_880,Tamaño_890,Tamaño_900,Tamaño_910,Tamaño_920,Tamaño_930,Tamaño_940,Tamaño_950,Tamaño_960,Tamaño_970,Tamaño_980,Tamaño_990,Tamaño_1000
39,1000,3100,6400,10100,14600,22500,22300,32000,33600,40900,57100,56200,66700,87800,77600,87400,126500,169000,139100,134300,138500,159800,175800,281800,203400,442400,226600,252700,266800,361300,292100,390300,425000,339600,370400,423300,472700,564200,535600,587900,495300,520800,533500,670800,719300,695500,902000,650700,930600,706300,824100,837900,1140200,1049600,875300,874400,911100,940400,1265100,1213500,1017600,1037100,1907000,1111900,1147700,1518800,1740500,1282700,1506200,1358400,1362600,1394900,1711400,1476900,1570800,2542300,1771700,1995300,1679900,2415300,1811400,3188700,1861700,1880900,2637800,3108700,2087500,2069000,2556200,2153500,3298600,2441600,2373600,2408500,2531300,2459700,2726700,3416000,2916600,2755300
40,700,3400,5600,10700,15200,59400,22300,33100,35000,40200,59700,55500,62200,83300,78200,89000,121700,154500,161000,137200,146100,158300,181100,286800,205000,633300,232600,243400,260400,372600,299100,425600,416000,351100,399400,441200,405000,423300,586300,533100,488400,516500,539500,564800,710400,727100,679000,665500,1050400,715500,1241900,756100,1187000,1054300,920100,886500,991400,941300,1147700,1585300,1037900,1352300,1891400,1121500,1207700,1495900,2012200,1270400,1619400,1307000,1372100,1581300,1884700,1510900,1831700,2488800,1653600,1789100,1959400,2806600,1811100,3149400,2629400,2767200,2701900,2025600,2062200,2053300,2501300,2511800,2874500,3334900,2869300,2368200,3049100,2782000,2564300,2823200,2629200,2708500
41,800,2800,6000,11200,14800,19700,20800,32400,34100,38800,58400,56000,64000,82500,82400,93100,101400,158900,174000,142300,142800,162800,180100,237500,201300,268600,228700,242000,258900,351600,296600,407300,417500,340900,447300,408400,417500,429100,573900,596900,483700,505400,540500,574500,663500,665000,1095800,857500,1026400,716900,1505700,765600,934500,1084600,1098200,862100,1002000,951400,1076700,1717100,1022600,1526900,1871300,1120400,1192700,1355700,1823400,1397600,2128700,1352300,1368300,1533800,1452800,1483200,2107500,2499500,1577200,1706500,2065100,1712200,1757600,2481600,1886300,2061900,2893100,1990300,2029100,2134500,2125500,2179200,2605100,2302600,2470000,2498500,2602700,2698700,2766100,2908600,2683300,2691300
42,900,3100,5600,10200,14200,20300,21400,35600,33800,38200,46800,52200,64100,84200,82500,91400,117100,166500,128600,133600,141300,153600,169800,202700,198500,348500,216100,246900,268700,355700,288900,407900,567300,346900,540500,384400,466500,421600,571500,521900,528000,521900,524200,535200,820900,654800,1384300,673800,1116500,704600,789400,764900,825000,837500,849000,880900,943400,948800,988100,1724000,1131000,1129800,1883700,1230200,1374000,1396800,1845600,1470600,1291100,1356100,1591600,1424100,1448900,1599300,1930700,2115200,1642700,1655100,2090900,1823000,1750300,1963400,1924600,1885300,2369200,1968500,2041400,2328400,2137800,2160000,2223300,2241900,2522800,2838800,2452900,2483400,3421000,2765400,2735000,3472800
43,700,3200,6800,10300,14000,14500,20700,35600,39600,39700,49600,54600,62500,75700,80800,94300,105800,159100,134500,134000,149100,156500,170600,255400,197900,257600,229300,261500,269900,371400,294000,398500,420600,347300,523500,398500,417300,419900,584300,554500,528200,531900,606800,562500,696600,612600,641700,674300,831300,701000,759900,746500,870900,891000,848000,892700,1005700,918600,973500,1685800,1507700,1089200,1844700,1381300,1676700,1295300,1875500,1260000,1289700,1332100,1612400,1401600,1462600,1462400,1602600,1580100,1582100,1637100,1736000,1756000,1844800,2243900,1891800,1895200,2357500,1983700,2544600,2223200,2243300,2301200,2302300,2579500,2868000,3073100,2529700,2578100,2517900,2563000,2633100,3039600
44,800,3600,6200,10600,17500,14900,21600,36400,40100,38800,59900,54000,74000,70500,100900,93400,116100,157800,146700,142800,152500,167000,169200,232700,199300,252900,240200,241000,262900,356100,403900,418100,346000,362800,462700,382800,446000,414000,515600,571200,488800,517400,542100,559500,570600,638600,693300,654700,705400,770400,725800,769700,796600,828000,850200,1006200,887500,932000,955900,1644800,1394100,1048000,2171600,1481600,1423000,1192500,1863500,1273800,1357700,1399700,1486600,1423400,1470800,1778800,1796300,1544500,1599100,1609600,1672400,1736600,1786500,1933400,1857100,1958800,2295300,2009400,2090300,2245500,2281200,2189100,2704000,2272400,2862200,2327300,2501100,2449100,2606000,3684900,3751400,2739400
45,900,2700,6500,10400,12300,15900,20800,55500,38500,41300,54800,54700,61700,72100,87300,90400,100800,170700,124300,134800,146600,159000,170800,247600,198000,276500,225600,249600,265300,373800,377300,580100,367800,344500,432000,508300,461000,418900,492200,579000,490600,1513000,549100,703500,604100,639200,897300,942300,669900,937600,758400,752800,806600,824500,862700,906400,915500,1004800,954000,1532900,1291400,1074300,1767400,1335200,1148600,1313900,1850700,1273600,1307400,1348800,1368200,1422400,1457700,1566700,1887800,1551400,1609100,1641400,1683200,1953800,1902400,1921700,1879800,2459000,2896200,2166700,2146100,2197800,2505400,2185700,3180100,2247200,2636300,2470000,2543600,2978400,2519800,3137500,3690900,2635600
46,800,2900,5700,10800,15000,15200,20300,36800,33300,39300,49000,53900,63400,73100,95100,89400,103000,152200,122600,134600,147300,158600,170400,337100,204100,253700,228500,243400,258800,359700,349100,399600,451300,349500,422400,402700,412400,425500,589400,572400,471000,711400,539200,586000,590100,631400,642600,729900,695300,992700,753200,760700,779300,818300,836600,866100,890700,1464400,974400,1702100,1056300,1040600,2266300,1136000,1166800,1211700,1882800,1264500,1732700,1362300,1397100,1537200,1688300,1536200,2273100,1575300,1598000,1676100,1705500,3175200,2435800,1884600,2012000,1975700,2105300,2420700,2014300,2171200,2277000,2258300,3205400,2380700,2548500,2346800,3350600,2559500,2504600,2932800,3536700,2774000
47,800,3200,6600,10200,13600,16000,21200,35100,34800,40800,58100,53200,65900,74300,100400,94400,96300,221700,124300,131400,141700,164100,179500,170700,196400,247400,233300,247800,255500,348800,320600,366900,489200,350100,363300,439100,416300,557600,541800,680700,490800,609000,547700,648700,731800,604600,843100,658500,797000,973700,732600,1044100,954600,824700,843300,887900,913500,1583800,994200,1724700,1137200,1155200,1875800,1129800,1197000,1244700,1867400,1311000,2185100,1495700,1362400,1534300,1468800,1468100,2268700,1626500,1580200,1778400,1713500,2449000,1765100,1820400,2085600,1972000,1985700,2435000,2071900,2095100,2121400,2393000,2438000,2357900,2282000,2453100,2890400,2447400,2954000,2664200,4194200,2962600
48,700,3200,6800,10500,14800,16100,25400,35600,33100,37900,50400,63700,63800,72800,90600,99300,100800,160100,136200,140300,144000,158700,167800,205500,200300,301700,227300,244300,255600,381200,323600,306400,395400,344600,371900,394900,410900,567000,517300,589300,475800,718000,545500,682600,581100,602300,1254000,659500,947100,820000,711700,773300,1099300,837500,1014000,872500,993900,1211800,963100,1685900,1031700,1061400,1865100,1130200,1156100,1982200,1505000,1352200,1298100,1339400,1371100,1407800,1459100,1494500,1711600,1582700,1601500,1655200,1719500,1995300,1728300,1797200,2048800,2109000,2224000,2183500,2053900,2246100,2160700,2204700,2222300,2291100,2728600,2375600,2450500,2450900,3022000,2856300,2711300,3026900
49,700,3300,6300,10300,14100,16200,23600,32700,33300,39400,50300,55000,63100,74900,85400,92200,102000,152000,124900,132400,146800,158500,175900,187800,198800,305300,375900,240100,284800,356900,328900,323900,328000,341700,365300,381600,397400,550900,450400,605000,483300,514500,559600,1163400,779100,773900,1112300,656100,983700,779800,738100,796800,808000,953800,1153700,964800,916800,1328900,974600,1550900,1040700,1061500,1873500,1187800,1141700,2099500,1259400,1276900,1307100,1362900,1879400,1460700,1474000,1480400,1542300,1562900,1794400,1773900,1697100,1699900,1773700,1851500,2012300,1991800,2375500,1990200,2053000,2127500,2184300,2166400,2328000,2242200,2998600,2658600,2588300,2640300,2480800,2719500,2801800,3103500
50,800,2800,6000,11100,15800,17600,21700,34800,34700,40800,47400,56200,63400,75100,84900,113000,99400,163200,147400,134000,146200,156500,173400,340400,200700,345400,410500,243800,263000,377300,288700,300100,341200,352800,361300,390000,395200,452200,493100,599900,498500,526300,748400,961000,573500,735100,1224500,662400,932300,845500,719500,766200,789600,840900,1167300,1288600,1180300,1413100,942600,1703100,1054200,1230100,1896300,1154600,1155200,2096700,1245800,1279200,1310000,1357100,1386700,1412400,1621500,1463000,1508300,1588800,2214500,1644800,1684800,1716500,1810100,1870200,1886300,1932000,2144200,1986300,2206700,2124600,2222500,2590900,2633100,2335100,2437400,2696300,2530100,2476100,2775300,3731700,2726000,2741400
51,700,2900,5900,10400,13700,21300,20400,37400,34500,40400,47200,53800,63800,73200,79900,106500,98500,166200,151600,137100,149200,156200,167700,290400,195600,268000,275500,256500,256100,394800,350800,309100,316000,348000,346600,395900,404700,464800,609400,596900,501800,511700,1024300,599500,597800,759400,1150900,714900,1003100,707800,755800,770700,795500,814800,1111500,984100,1199000,1488300,1067500,1778200,1061000,1397200,1939100,1159300,1145900,2141900,1222400,1294600,1628500,1333200,1399000,1687000,1635800,1509900,1526800,1542500,1672400,1668000,2105500,1736600,2150500,2055800,1878500,1961200,2080100,1979300,2220700,2083900,2868000,2284100,3145400,2249100,2766800,2317500,2518900,2452600,2492800,2800600,2720000,2668500
52,800,3800,5700,10800,28500,17900,20600,32000,34300,41300,46900,61600,69500,87400,79100,103500,122500,161000,170400,136600,152200,158600,171600,438300,197700,270400,268900,240600,258500,373600,355100,312600,349100,350900,362300,377800,401900,540800,592900,604400,482800,523200,593600,680700,601800,754600,1124700,662900,1043000,713000,751600,922400,769800,813700,860000,893200,1091800,1529000,978700,1751300,1082200,1574600,1624900,1117800,1173400,2059900,1263900,1267800,1473700,1345200,1378400,1509100,1507100,1440300,1548200,1557800,1603900,1615700,2144800,1714800,1887400,2200000,1865100,1904700,1922200,2010600,2034100,2148800,2175600,2137700,3264200,2389700,3422600,2376300,2912900,2754300,2468400,2890700,2667500,2637900
53,700,3100,5700,9600,14500,16500,21700,30600,33300,43700,61800,54200,61000,90000,80500,89600,115900,286800,158900,130600,143100,157000,199300,279700,202000,293400,390600,235700,264100,357400,293000,303200,327200,437900,364700,388700,411100,484200,598800,466100,491700,509200,546200,553200,588400,677600,1198200,688500,1038200,706000,897800,1060400,796800,831000,871800,875500,1032800,1477200,1348500,1743300,1061800,1619100,1116300,1189500,1257500,2105000,1252200,1251900,2253100,1333200,1405200,1396500,1504500,1568500,1502500,1569600,1573500,1732700,1671700,1725900,2006500,2255300,1845700,1903200,1960500,1967300,2571100,2103900,2099100,2176200,2633000,2365700,3167800,2561900,2484500,2632100,2708700,2781300,2620900,3146800
54,700,2500,6100,10500,12900,18000,22100,32200,32000,47900,50400,55000,64600,107400,93600,115900,97300,212900,154000,134600,145600,156300,173400,178000,198700,249000,332900,238000,259200,371400,320100,302600,326100,441400,382900,381500,397000,428700,604600,500200,489400,508700,629900,575600,580300,652900,1189600,668700,1030800,717400,994400,859500,808400,922500,855500,989500,906800,1480700,1423400,1702600,1042100,1062900,1127900,1156300,1141600,2007900,1217000,1285100,1667300,1341900,1454500,1400400,1462400,1497000,1578500,1567400,1620400,1667300,1712300,1737000,1770100,1792400,2167100,1920000,1961000,2006700,2126200,2143400,2116200,2515100,2379000,2334900,3551200,3418400,3016300,2494000,3155000,2705000,2556600,3008400
55,700,3100,5800,10400,14600,20000,21600,31600,32400,44500,70900,54900,63600,75100,83100,117300,102100,173500,161000,135800,148000,155400,170700,183300,200900,265400,375500,247900,254400,342100,331300,311700,327100,509100,370200,379400,406900,445100,607200,466300,496500,511500,632300,567200,592700,633700,778300,674200,1056500,890900,803700,803600,908000,1226100,842900,996100,935500,1464100,1105200,1787500,1086600,1071300,1368500,1214600,1174400,1361400,1251600,1304600,1570700,1552800,1424000,1410200,1538800,1783000,1777900,1558300,1599500,1641400,1673600,1930600,1758400,1782500,1986900,1952500,1908700,2126500,2089700,2079300,2089200,2256900,2261000,2260300,3160000,3455700,2522600,2450800,2517600,2699300,2721500,2838600
56,800,3300,5800,11000,13400,17100,20900,32800,33000,40500,58000,53700,65100,71600,78000,111100,96600,240500,164100,176300,146400,159900,167100,185100,204600,263700,271000,247300,268900,391900,313600,417100,331800,470900,360200,396500,406800,430200,638900,456600,620300,523600,641300,574800,1642800,752100,729200,651800,1121400,955300,730700,765300,947900,1037800,835500,879800,914400,1515400,986900,1727900,1030400,1068000,1401000,1525700,1260200,1852500,1227300,1258700,1535600,1364300,1400200,1433800,1745700,1542200,2007200,1626700,1674600,1706900,1660900,1867100,1766600,1803600,1935900,2127300,1945000,1979300,2045000,2297100,2090000,2145900,2289300,2284400,2930500,3608400,2553400,2615200,2922700,2769900,2647200,2795900
57,800,2800,6100,10500,17900,18600,20700,34200,32400,42300,46300,56800,61600,72600,87000,109200,99900,172400,157300,158300,155500,164000,175000,187900,200000,236200,267800,246400,269100,356900,292400,412500,317000,438400,358100,375000,409900,433900,677500,489200,567500,493700,554700,928000,808400,676800,622800,659800,1008700,872300,743500,755900,1012000,843100,855500,902000,909000,1574600,957700,1702200,1108500,1058200,1315800,1335800,1177800,2070100,1947800,1261600,1781300,1348400,1417700,1431000,1447200,1470500,2096900,1646900,1663800,1624700,1785100,2338400,1773200,2047600,1941700,2219300,1966000,2052700,2079100,2131900,2663800,2373700,2797600,2273800,2319400,2887800,2582100,2503500,2509000,2556500,2604700,2724400
58,700,3000,6300,10900,14900,18500,20900,31200,33400,39600,45700,54400,64700,71500,80400,102400,103500,171100,165300,165800,142300,157400,171400,238500,199100,224200,307200,246100,260600,400800,334500,426900,385000,464000,357700,390800,402700,437500,703400,469700,492600,591600,539000,712500,706700,615100,1057600,665100,1268700,885700,873500,765000,973200,850400,862100,869700,920100,1528200,966300,1363800,1708300,1064800,1086900,1156300,1152200,2109300,1792000,1264800,1284200,1343600,1384500,1498000,1472800,1516900,1832300,1622500,1916500,1634600,1707900,1857200,1812000,2111100,1871000,1903900,1895200,2054300,2057300,2174500,2124600,2206300,2207000,2272900,2481800,2504900,2813400,2508800,2495500,2558700,2686500,2685500
59,800,2500,6000,10400,15800,18500,22100,35300,34100,40600,47100,54900,62400,69300,79800,107800,102300,141400,161200,158000,148300,163400,171100,218300,193400,215200,316000,248000,264500,375700,399700,393100,331300,382300,367200,386600,432200,429500,676500,471800,523300,738600,614100,718200,588700,618400,1291200,645800,927400,910100,1107500,752100,838000,822400,850200,934700,893500,1191100,943200,1094200,1490400,1054800,1099300,1133000,1168700,2063400,1359800,1372900,1321400,1456600,1422300,1423400,1465600,1487500,1509800,1600300,1764000,1773900,1673500,1728100,1856300,2005600,1857400,1894700,2020000,2033900,2120600,2545100,2564400,2172800,2821800,2543700,2514500,2432100,3357600,2529600,2603400,2620700,2557400,2835800
60,900,2700,6900,10200,13000,18600,22500,34300,34900,40300,47000,56800,60500,77600,81900,110000,100700,163000,157500,151800,151200,161900,168200,212600,208100,214400,266100,245900,261500,367600,293100,433700,329500,383600,366100,427500,426700,416800,619200,479400,604600,1120800,543600,542700,609100,607100,652800,657800,963400,986800,1095300,752600,877000,819800,874300,938700,891600,936700,975100,989900,1175400,1088400,1084700,1170900,1169100,2074100,1348000,2311500,1322700,1341200,1412300,1395600,1447400,1498300,1521400,1572500,1711400,1655300,1685100,1737600,1941200,1886200,1830700,1893700,1966800,1998600,2053000,2099600,2088600,2188600,2799200,2245800,2451000,2426200,2439000,2496900,3946600,2569100,2616700,2702100
61,900,3100,5700,10900,13400,18000,23400,33100,33300,40500,46600,54200,59300,70400,83500,118300,97200,151900,187100,165300,143700,155600,169900,197000,204500,232000,229500,246400,260600,389400,392700,307000,332800,367400,494700,498900,400300,490300,628800,473700,525100,760600,537000,614800,680500,603800,657700,659800,994900,1067300,752700,898900,798000,814600,871900,986700,893700,1098300,962800,1010200,1146800,1043400,1094000,1512800,1170500,2089700,1843400,1750700,1303300,1323400,1346000,1631800,1681200,1492500,1552300,1580600,1630200,1643800,1654400,1695800,1750000,1851900,1935600,2187600,1961300,2003300,2037100,2076900,2120100,2194600,2303500,2260500,2847100,2923300,2729100,2497800,3220300,2555300,2733800,2654200
