Prueba,Tamaño_10,Tamaño_20,Tamaño_30,Tamaño_40,Tamaño_50,Tamaño_60,Tamaño_70,Tamaño_80,Tamaño_90,Tamaño_100,Tamaño_110,Tamaño_120,Tamaño_130,Tamaño_140,Tamaño_150,Tamaño_160,Tamaño_170,Tamaño_180,Tamaño_190,Tamaño_200,Tamaño_210,Tamaño_220,Tamaño_230,Tamaño_240,Tamaño_250,Tamaño_260,Tamaño_270,Tamaño_280,Tamaño_290,Tamaño_300,Tamaño_310,Tamaño_320,Tamaño_330,Tamaño_340,Tamaño_350,Tamaño_360,Tamaño_370,Tamaño_380,Tamaño_390,Tamaño_400,Tamaño_410,Tamaño_420,Tamaño_430,Tamaño_440,Tamaño_450,Tamaño_460,Tamaño_470,Tamaño_480,Tamaño_490,Tamaño_500,Tamaño_510,Tamaño_520,Tamaño_530,Tamaño_540,Tamaño_550,Tamaño_560,Tamaño_570,Tamaño_580,Tamaño_590,Tamaño_600,Tamaño_610,Tamaño_620,Tamaño_630,Tamaño_640,Tamaño_650,Tamaño_660,Tamaño_670,Tamaño_680,Tamaño_690,Tamaño_700,Tamaño_710,Tamaño_720,Tamaño_730,Tamaño_740,Tamaño_750,Tamaño_760,Tamaño_770,Tamaño_780,Tamaño_790,Tamaño_800,Tamaño_810,Tamaño_820,Tamaño_830,Tamaño_840,Tamaño_850,Tamaño_860,Tamaño_870,Tamaño_880,Tamaño_890,Tamaño_900,Tamaño_910,Tamaño_920,Tamaño_930,Tamaño_940,Tamaño_950,Tamaño_960,Tamaño_970,Tamaño_980,Tamaño_990,Tamaño_1000
158,600,1800,2500,5800,8500,8100,10100,18800,15200,18600,21600,35100,29300,32100,37300,42200,45700,56100,66400,61200,65700,73100,101200,100400,90400,98600,184000,111600,179200,237600,382700,191000,149600,160100,263600,179400,186600,197100,206000,215900,4867500,412700,244900,359000,450500,496900,291300,496900,323700,570100,343300,349100,535200,389600,420300,702900,416900,429500,443000,476500,497700,486800,502800,515800,595300,548600,573600,598800,642100,623100,703500,660700,662900,746600,785200,714400,753900,762000,771300,788900,813400,833300,858800,869900,901600,920000,926200,977700,1074700,1082900,1074600,1038800,1061000,1085400,1754200,1358600,1148900,1164800,1207100,1303000
159,600,1800,2800,5800,7600,7900,10000,17300,15000,18200,21100,38100,28800,32200,36400,41000,46100,82600,66500,62200,67000,72300,78900,117300,102500,96800,171000,113100,119700,211800,209000,197200,150800,160900,246500,177400,203700,226700,212900,215400,501600,480500,244100,346900,360800,502700,290400,2435700,323800,429800,337400,348700,361200,376600,389400,735900,415700,431000,444900,494200,577800,486700,748300,516200,549400,603000,558700,581100,801400,622700,639700,645800,689100,700300,714200,722300,746300,1086400,984700,795600,824800,897000,974900,873600,947200,1304000,927500,954300,985800,1225300,1028100,1047900,1052100,1091200,1360300,1448200,1141700,1171200,1200200,1281500
160,600,1600,2500,6100,8500,7800,9800,16800,15300,18700,21500,78100,28900,33400,36900,41200,46100,82700,67100,90900,83300,71900,124600,132100,96300,98200,171900,113200,119200,212500,214800,221800,151100,158800,282500,178200,185300,195600,204900,235100,459200,430300,336200,383700,292300,509600,293100,528300,313800,328100,338300,356500,561200,395200,389500,699200,416200,426200,518800,456200,731100,534000,573400,516100,564600,620400,562200,580700,975500,633600,640200,657600,664400,687800,700900,714800,729200,923000,887200,789200,815900,840500,876100,879000,953700,1552800,956400,963400,970600,1059700,1020000,1045100,1090200,1091300,1846500,1586000,1147800,1414400,1328500,1280700
161,600,1800,3000,6900,9000,8000,10100,17200,15300,18000,21700,46100,28300,33200,36500,41800,45700,80400,65900,89900,67300,73700,147300,131000,90900,99400,1063700,116900,120700,226900,209900,143000,159000,159200,279900,184500,187900,221100,205300,214600,225100,437600,347500,331800,308500,505700,291400,497000,323400,342800,343200,350300,538200,375200,389700,747600,414800,436200,480200,570200,592300,498200,671300,525200,617200,564400,572900,603400,645000,615400,651100,664400,865700,680300,707700,720900,749900,767600,770900,865000,806400,870300,862200,953500,1178500,1611400,935300,1072900,975800,1003900,1126400,1037500,1082300,1095300,1217000,1151700,1145200,1485800,1331400,1242500
162,500,2000,2700,6800,8000,7700,10000,16600,15200,18300,21900,49200,28200,33000,37100,40900,46100,51900,67300,94200,66300,71900,125900,137200,92100,110200,564800,163400,138200,213900,134400,153500,151700,168400,289800,175000,188200,194400,205100,216000,341200,420700,442300,272700,428400,509200,290100,498200,312600,349500,338600,350000,441900,378100,412900,831800,423500,428400,443600,537000,472900,484600,504100,515100,545100,558400,563000,581300,607900,627100,638600,645400,798800,686600,698300,895300,744100,753500,771900,785400,827100,829300,846700,887600,910600,1569200,1255800,1016200,967500,996800,1051100,1170900,1713300,1093600,1122400,1116300,1167000,1236200,1300300,1413200
163,600,2000,2700,6000,24800,7500,9900,16500,15100,18500,21800,49200,28500,32500,36700,40600,46600,64200,66500,96900,66600,71900,117800,133700,90800,97400,167900,112400,118600,213800,133900,143600,152500,159500,286800,185800,186400,293300,204100,215300,549900,357800,410900,296100,361400,502700,321000,523200,312500,325000,344200,350100,364100,384900,397000,696100,500100,428700,442800,571900,499500,484600,522800,899900,541900,549700,649300,591900,638600,628600,636800,656000,726700,687400,695900,762800,752100,762200,782100,790300,838600,836100,1028500,873600,1542700,1073800,939700,1106200,977200,989700,1297200,1067500,1938200,1093400,1103500,1131800,1171100,1162000,1199400,1242100
164,600,1700,2700,5600,8300,8000,9900,16500,14700,18800,22000,70700,29300,33400,36500,40200,44500,50800,66700,99000,65900,72300,97900,131800,92500,97700,174500,111800,118900,212800,133900,156900,152600,158600,287600,174700,187800,194700,528000,220100,402900,238200,407800,414800,267400,505700,408900,1945700,319800,700400,337400,348300,363300,374400,389700,699700,416700,429100,486300,487900,740300,484500,514500,638500,534900,549800,561200,588600,942800,611500,636100,663600,676100,679400,704800,801100,782800,756100,772800,795100,827700,826300,868500,967100,899300,941500,933800,947200,970200,996000,1071100,1071100,1956200,1154800,1307100,1118500,1141900,1167700,1204400,1232900
165,300,2000,2500,5400,31200,7600,9900,17200,14900,18500,22100,49100,29200,32700,36700,41300,45100,49900,66500,101400,66400,72100,78900,137100,90500,97800,171800,112300,118100,232800,141900,150600,152300,158700,297300,176900,188000,196400,344900,215200,403300,258800,416100,380700,285400,489500,448400,493000,321300,433100,338400,353400,377700,378000,388000,866100,588400,438400,623000,559500,524700,495200,504200,1004800,539300,558200,572800,588800,760800,623600,642600,647200,1022700,939700,697700,733900,744400,755800,971900,785200,821200,832800,846400,881100,996000,922800,1035500,961000,1030000,989700,1017900,1112200,1609200,1083000,1119300,1165800,1146700,1212200,1328100,1205900
166,600,1900,2500,5600,8800,7600,10200,17900,15100,18400,21500,48900,28400,32500,37100,39900,45200,50600,66200,124100,66600,80100,77400,135000,91700,97600,173400,111600,133100,219500,203800,219300,152700,158900,292300,176800,186900,195700,411500,215500,424400,254600,429500,258900,269300,499400,523200,506600,312200,392500,344600,350000,362700,623800,539500,474300,427100,429900,459000,505900,472200,485800,545900,630600,533300,550800,564100,589400,626600,637700,636600,702500,920300,691300,699900,725600,754300,761300,846400,794900,897100,825400,944000,885900,912100,1119600,944200,946700,1216700,1154600,1091700,1065500,1051400,1240000,1101800,1364800,1141600,1192000,1245700,1214500
167,500,1900,2400,5100,9200,7800,10400,16800,15300,18000,20900,71800,29100,32300,37600,41100,45700,51200,67900,66200,65000,82500,79300,151700,92100,97500,173000,111400,119300,218300,215300,173400,150000,165200,322800,178000,185900,194400,237900,216100,401000,352300,410300,255700,280000,506900,510400,499800,394800,361200,337200,348700,365300,440800,388800,506000,418100,464900,445600,490000,471700,486400,576300,518000,539600,548700,565100,578200,633700,671100,640100,709400,919600,683700,707400,717200,745000,752000,793000,789600,819600,829200,1152900,871500,895600,9449200,1197100,1308200,1172300,992000,1137300,1223700,1812700,1102000,1103300,1118700,1148800,1214200,1304500,1210200
168,600,1900,2600,5100,8700,7600,10100,19300,15300,80600,21100,49300,28800,32900,36300,40900,45000,50700,66600,60200,76800,71400,82300,86000,91100,96800,172300,112400,118600,218800,157800,141300,151200,169200,294500,184000,281100,306200,205500,215100,403100,437700,355300,257100,267400,358900,505300,508000,312900,338200,338800,355000,366300,378200,401100,511600,417700,429000,453700,490000,474000,486800,627300,539700,552700,548800,572200,716600,638200,621200,695100,951500,662300,682000,700300,718300,742800,759200,873900,787700,835200,855700,1135000,869300,906800,1834700,1085200,1018700,1231900,997900,1084100,1100700,1925200,1085200,1101100,1128100,1168600,1200000,1236300,1207200
169,700,1700,2700,4800,8500,7500,10100,14600,15600,18300,21300,40800,28800,32500,36400,41300,44800,50500,56000,61600,94800,73600,115600,84800,91400,96400,172900,122600,120000,217800,350400,154400,149900,159800,288200,194600,223700,196000,219700,222600,397500,445800,327400,427100,269600,373600,492800,496200,315600,326200,343000,349500,362400,376600,399900,428500,412500,427500,442000,512700,597700,493400,615900,520600,537600,571400,565300,704600,606700,612400,675900,646100,918000,687300,701500,724200,744100,750500,771300,843400,844800,828800,864100,871900,900100,1725300,1291900,1140100,988300,987900,1258400,1063900,1937800,1089800,1101200,1120400,1202500,1174500,1196200,1214700
170,800,1800,2600,5100,8800,7500,10400,12200,15400,18400,21500,31800,28400,33500,37100,41100,45900,50600,56100,60400,94300,72700,109900,86200,91300,97300,1325100,112400,119200,220300,181600,210300,152100,159300,283100,176100,224600,197200,206400,215900,400500,409300,266100,269400,268600,365200,379100,1242400,321700,324800,339200,349700,361500,377200,387800,436400,414900,453000,440800,457500,469300,485700,723400,517100,535800,547000,641900,741000,609900,721400,644900,1087700,977000,684200,704100,782700,744700,752000,780800,788200,815400,835200,858700,882200,908900,1535500,1238400,954800,1358900,994400,1512800,1046300,1938100,1132400,1320300,1125800,1144600,1173100,1210100,1216900
171,600,1800,2600,5000,8800,8000,9700,12800,15400,18200,29600,46700,28800,31800,37800,41100,46400,50200,56500,61400,80900,71900,82700,85400,91300,103000,174100,113300,119500,212200,133100,148100,150800,159600,271100,176400,234100,194900,205600,214500,421500,349100,402900,255700,268100,411800,291900,498700,320700,343400,337500,353800,371300,375300,386900,434800,420900,513700,441700,477300,484900,485800,601000,529200,532600,548800,576900,728500,595700,625800,719000,1339900,2961600,682000,697700,895400,797100,780800,849600,796200,829100,824700,847400,912800,900800,1725200,1006100,958700,1679400,989100,1061400,1044700,1924900,1094600,1118700,1124500,1139700,1165600,1297900,1211100
172,700,2000,2600,5500,8300,8400,9600,12400,15800,18400,21600,65900,28800,32600,49700,40700,45400,50700,55900,61400,82400,73300,78500,85300,92200,98100,192400,112600,118100,213000,143800,141900,150500,160700,273800,185700,187500,204300,203800,216500,401700,370900,454100,254100,274500,370700,499900,494500,312000,326500,343900,347200,361700,382200,471900,457300,496700,430800,450200,684300,470100,487500,512300,517500,537400,548100,579300,675100,614000,632400,653000,725800,1693200,688800,704500,728200,739800,753300,783900,887500,807800,834400,1267300,870300,897900,1279700,1188600,957700,1726600,1038900,1012100,1040100,1920100,1098500,1103000,1120300,1147800,1189100,1292500,1212000
173,600,1800,2500,5100,8200,7500,10100,12300,15400,18700,21400,37300,28700,32400,36600,40800,44800,50400,56500,61400,65300,73500,78300,86400,91100,98100,204600,111800,119500,213000,201100,141900,149400,160100,289700,177100,224700,211800,203300,220100,401800,354000,247100,268700,334600,334200,510700,496600,320600,326800,338700,351100,361600,375000,397700,414100,414900,563100,443400,547600,487700,492300,501300,518100,558900,556500,565100,588600,607700,622700,646500,664700,1216700,687600,698300,718300,734500,760900,769800,800700,822200,923500,1159500,884400,898400,1519900,2169100,1034800,2461500,1836100,1251500,1041500,1886200,1101000,1103200,1207200,1142700,1489300,1269400,1207700
174,600,1900,2400,5400,8900,7800,10400,12300,15100,18300,21300,35800,28800,40100,36300,41300,45500,48800,56300,60300,66900,72500,79000,97400,90600,98800,179200,111200,119500,225200,254300,143700,157200,167700,277400,187300,235400,196200,204400,214300,401900,237200,245700,257600,371400,493700,505100,1143700,314700,457700,338100,354700,362400,456300,388000,448700,414400,486500,441800,463100,473200,485800,758200,517400,599000,546700,565700,579200,595400,611700,629100,660200,3193800,686900,697000,723400,890600,752200,768200,789800,829900,854400,1531200,881700,922900,1562200,3105900,1209200,1834900,1602300,1032500,1041200,1881600,1089100,1105600,1119700,1145400,1209400,1288100,1319300
175,600,1900,2500,5500,8500,7600,9900,12500,15000,18600,20900,34700,28800,34200,36800,83400,44900,62200,56200,60700,66200,71900,79900,138700,90900,97100,205300,113200,119100,211900,214300,142200,150000,158600,494000,177000,185600,197300,203600,214400,413200,236000,245900,258300,294100,497600,505900,503600,354300,341300,342000,350700,361100,426600,390300,532800,425200,440800,523200,455400,471700,572700,517400,524500,529900,576400,635500,819700,610600,624000,645800,648500,2210200,682000,705100,716000,798700,752500,779100,788300,808600,850500,1540200,881500,898300,1041100,1823400,1014300,1592400,1001000,1070500,1048100,1909300,1090900,1104700,1126000,1149700,1211600,1202300,1403800
176,700,2000,2600,5300,8800,8100,15500,12600,15700,18200,21200,55500,28100,32000,36300,56400,52200,69600,55500,61800,66400,72300,78100,164300,90900,97600,173400,112100,119200,213500,218600,171800,151100,159400,275200,175800,197300,196700,205100,213900,401500,302900,262400,257100,293600,494100,543100,501200,365100,323500,338100,353000,367700,377500,414200,722100,415200,444200,462500,497500,474000,486500,501300,519400,540000,557000,565100,847700,605900,629100,642000,649300,1351100,684200,698600,715100,743600,760400,769000,797900,825300,909900,1044600,883200,898300,1060000,1484300,1052300,4296600,997800,1121800,1150900,1096900,1094200,1104800,1213100,1141500,1205700,1249900,1227900
177,500,2100,2600,5700,9400,7900,15300,12800,14700,17600,21500,25800,28900,33000,36800,58000,45500,74100,55900,60600,78400,72500,78700,149400,91800,107800,187200,110800,120600,217600,224100,143400,150300,160300,311200,175500,186200,202600,313300,217600,402200,383500,246400,255900,301000,497400,491900,511500,427800,325700,338300,349300,360700,414200,468300,767300,413100,428700,455400,488700,478700,498000,507400,517400,532700,546900,577400,598800,594200,614400,630900,657400,1068200,684300,696800,722700,745200,754200,839400,785900,819300,840800,883400,1013800,906300,1146700,1053500,1045100,996500,1004700,1040400,1050400,1216900,1081600,1105600,1126400,1148100,1169900,1274600,1215200
178,700,1800,2300,5600,8700,8000,11300,13200,15400,17900,21500,40400,28700,33200,36700,62500,45000,72300,55800,61100,66500,73500,79300,150100,91100,104300,170300,112100,128900,218500,231100,142900,150100,159200,169800,176200,226500,195800,234300,219800,401200,234800,245400,266300,284600,474900,504400,1199300,331200,324400,341900,350100,549200,378600,446300,892700,413600,432400,443500,692700,473500,601700,501200,515800,535800,547800,593300,582400,780700,624000,646900,645400,1145100,679300,828800,717400,746300,1078300,768100,794500,823300,838200,1090900,1248800,919200,1169100,1034800,954900,1169300,1001100,1016300,1043200,1061600,1094100,1101100,1126000,1140800,1168700,1321600,1212800
179,600,1900,2600,6200,8700,7800,10000,12600,14900,18500,21400,34200,36300,32700,36900,62900,45100,73800,56000,60800,66400,72700,78600,148600,91000,97300,160900,113400,118800,220700,215200,144600,150600,173300,197900,176300,185700,195800,205300,214800,401300,292200,258300,258600,267000,473300,509500,500200,312600,338300,337600,355100,537400,375500,387900,794300,416500,429500,442600,566700,475700,601900,507500,632400,536800,548200,564200,584100,597500,622800,639200,650100,1170300,687400,1185800,713400,753000,906900,771700,788100,817400,826200,1428000,892700,1273500,1165000,1149100,944700,1766500,1142600,1047900,1055000,1049100,1081800,1191300,1119000,1150100,1244200,1207800,1338700
180,600,1700,3300,5500,8700,7800,9900,12500,15000,18200,21200,25200,28500,32800,37600,48000,45200,73300,55500,60500,99400,81300,79300,140000,91300,98000,155700,112600,118800,217200,339900,157000,152600,168300,181200,175900,186600,195000,206600,215900,419700,353900,246500,255500,269000,494600,511600,495000,326800,324600,337500,352000,472600,382400,416200,829100,421000,577000,445200,580000,472500,528600,500600,559300,531300,550900,586200,579300,612900,613800,630800,652200,1156500,701300,712900,769900,731600,780900,781500,791000,821100,832900,1453800,937900,1208600,1191100,975200,944100,1307400,1007300,1013900,1040800,1063200,1844500,1101400,1127600,1150000,1170800,1196500,1637900
181,700,1900,3700,6100,7900,7800,9800,12800,15400,18300,22500,25100,28400,32100,36300,40400,45100,74600,56000,61400,66000,72100,86000,142400,91000,116200,105500,111800,117700,213200,275300,141300,152400,159000,169600,175700,192400,195700,235500,214800,401200,235400,246900,258400,265400,512700,507700,495700,311700,326100,340400,351400,373600,376000,389200,589000,413900,492400,452800,482400,477200,487600,507500,515600,538200,549200,564600,586200,694100,788700,645400,645000,1092600,682500,695200,732900,751900,753900,772900,830900,815000,825900,1475400,1190400,1189800,921400,927900,1469700,1507400,1074800,1014300,1049900,1052600,2047200,1108500,1119700,1137200,1163000,1250600,1824600
182,600,1800,3600,5900,7900,7900,9900,12400,15500,18100,22000,24800,29200,32800,37000,41700,45300,78000,56700,74500,65800,73600,78000,151500,90900,97900,105800,112500,118700,214900,257200,144000,150000,159300,168200,357000,252700,202100,205100,218900,400500,235700,242800,254700,267600,501300,503800,2075000,325500,324800,337300,356400,361300,376400,412700,402200,416200,434500,442900,457300,471600,487100,520100,524200,534200,547300,585000,585900,624900,684700,631200,646700,734700,689100,696800,727300,744500,753100,779500,787500,818100,830100,1507200,1069600,1029600,906800,998200,1099200,1144900,992400,1118600,1062800,1059400,1449900,1183300,1125900,1267200,1169500,1559500,1406800
