Prueba,Tama�o_10,Tama�o_20,Tama�o_30,Tama�o_40,Tama�o_50,Tama�o_60,Tama�o_70,Tama�o_80,Tama�o_90,Tama�o_100,Tama�o_110,Tama�o_120,Tama�o_130,Tama�o_140,Tama�o_150,Tama�o_160,Tama�o_170,Tama�o_180,Tama�o_190,Tama�o_200,Tama�o_210,Tama�o_220,Tama�o_230,Tama�o_240,Tama�o_250,Tama�o_260,Tama�o_270,Tama�o_280,Tama�o_290,Tama�o_300,Tama�o_310,Tama�o_320,Tama�o_330,Tama�o_340,Tama�o_350,Tama�o_360,Tama�o_370,Tama�o_380,Tama�o_390,Tama�o_400,Tama�o_410,Tama�o_420,Tama�o_430,Tama�o_440,Tama�o_450,Tama�o_460,Tama�o_470,Tama�o_480,Tama�o_490,Tama�o_500,Tama�o_510,Tama�o_520,Tama�o_530,Tama�o_540,Tama�o_550,Tama�o_560,Tama�o_570,Tama�o_580,Tama�o_590,Tama�o_600,Tama�o_610,Tama�o_620,Tama�o_630,Tama�o_640,Tama�o_650,Tama�o_660,Tama�o_670,Tama�o_680,Tama�o_690,Tama�o_700,Tama�o_710,Tama�o_720,Tama�o_730,Tama�o_740,Tama�o_750,Tama�o_760,Tama�o_770,Tama�o_780,Tama�o_790,Tama�o_800,Tama�o_810,Tama�o_820,Tama�o_830,Tama�o_840,Tama�o_850,Tama�o_860,Tama�o_870,Tama�o_880,Tama�o_890,Tama�o_900,Tama�o_910,Tama�o_920,Tama�o_930,Tama�o_940,Tama�o_950,Tama�o_960,Tama�o_970,Tama�o_980,Tama�o_990,Tama�o_1000
1,1300,1900,3200,4200,6600,8400,22900,17700,17900,23100,26000,39900,45900,127800,59600,68300,73500,83300,75000,96400,89600,98300,285300,106800,142800,165400,198400,236200,157800,267000,170300,213300,264300,211400,337900,201800,299000,226700,297300,342800,318000,273400,337500,406000,507900,487000,408200,344700,359000,602800,391200,574400,501900,500800,490400,463200,702200,573100,765300,735000,526300,538500,554200,577500,590900,1006900,637000,777900,652200,1716700,809100,889000,729500,759700,960600,983700,828800,1018400,1175200,1079400,1105000,914700,948900,945500,1267900,1005000,1489600,1036800,1332700,2152700,1346100,1121900,1147900,1491800,1190600,1232600,1823100,1625100,1906900,1653600
2,800,1800,2600,3900,6500,9000,15600,14700,19700,23200,27300,39400,45100,56700,57300,64400,70000,76500,80200,91400,95400,103900,105100,92800,125700,157000,179000,220100,129100,237900,145100,188500,235800,175100,307300,194700,314500,208000,267500,333500,294400,248600,321600,374300,325400,329700,384300,320300,330500,587700,442300,581700,490300,442500,497200,420800,490900,580600,579500,727900,522900,519200,532900,539400,552900,1003600,601500,764000,633300,1555500,788600,864100,710400,740000,944100,966600,810700,1057800,1157600,1050700,1097100,961400,908700,927300,1125700,1083400,1483700,1012200,1315700,2065500,1331100,1094800,1127200,1463900,1153900,1199200,1820400,1635000,1911000,1635100
3,900,1600,2500,3700,6400,9300,22000,15800,18400,22000,26800,36800,42400,44800,54900,60000,66200,71000,72800,86200,90400,99600,104000,91900,120300,143100,185900,201800,129600,236300,145000,189400,236800,180300,304300,189800,233700,204700,267200,334200,293500,247000,317400,342000,325300,365600,384000,319600,329300,589400,419800,545800,487300,437900,490700,421300,487700,578600,578900,728200,491400,519100,528700,542100,603700,1042200,600200,763900,632400,1534100,789900,864800,710100,740000,943100,968800,811900,1007500,1158300,1052900,1135200,894900,910100,925600,1093000,1071500,1477700,1012500,1325000,2156500,1340700,1097700,1125200,1461600,1164300,1206200,1813700,1575100,2183800,1636800
4,700,1600,2600,3600,7500,9300,12000,14700,18400,22000,25800,35300,41200,46400,50900,54700,63900,73300,73600,80600,87500,95700,103900,88000,122200,142100,172100,194100,126000,237300,145100,187800,238400,170900,303700,181000,239300,203200,266300,335400,293000,249500,316900,344500,323200,339900,385200,319400,330600,585500,414900,558500,485600,440400,479700,420500,427500,578000,579900,726300,491000,520100,530600,543200,620600,1008700,603600,761400,631200,1527400,795200,866700,711200,737900,941700,965200,850400,1009300,1155900,1055300,1096000,896400,914100,921800,1054000,1086000,1482200,1011800,1353800,2576000,1346400,1207600,1150800,1462600,1191000,1211300,1821500,1572600,1455800,1889700
5,700,1600,2700,3900,6600,8800,14400,15600,20200,22000,23200,35100,49800,44300,52000,59700,62400,68700,74500,81300,87800,95700,104100,89300,122100,140700,173700,191700,126000,238300,145400,188100,236400,170700,308100,181800,241700,202600,266500,336900,294000,247700,317400,361400,323900,312900,383700,318600,332300,584200,412300,538800,485900,437400,488800,420900,427400,581300,582000,725600,490800,518200,530100,542100,2186800,1000400,602000,764000,632300,1526300,785800,864900,710500,734100,941700,966900,743700,1012700,1155900,1052600,1094700,896000,911600,926200,1042900,1068600,1474700,1011700,1322500,1629800,1341300,1209700,1130600,1607400,1163900,1269900,2152800,1570900,1423700,1903200
6,600,1500,2500,3700,6800,9500,12600,15100,17800,19600,23800,31900,55100,44100,51000,54700,61300,67400,74900,81300,86900,105600,103900,88300,122000,141400,172800,210400,126100,238500,145300,189600,237900,170600,307600,181600,221800,203200,268800,334500,291700,250200,316900,330700,321500,329200,383900,320600,330600,586600,435400,526100,486800,442600,462200,420400,427400,580100,581300,724400,490600,518300,532300,544400,1338200,930600,603800,744900,634300,1519200,723900,866000,709700,737400,945300,967700,731400,1011800,1061900,1265400,1098900,896600,913000,952300,1047000,1066200,1475900,1014200,1325100,2381200,1656500,1208400,1126500,1719600,1165700,2049900,1793400,1571800,1264500,1700300
7,1000,2000,2600,3800,6300,9900,10400,14500,16600,20500,22200,32300,37700,43900,50500,54600,61100,68300,74000,81500,87100,95100,103400,88500,120800,144100,174500,211400,125600,238600,144900,189800,237800,169800,306100,181400,264200,202300,265400,332600,294600,248900,317200,317600,322900,324500,385700,320100,330200,588000,412700,525300,488800,438500,473300,420900,428400,579900,580400,724900,492600,518700,532200,543000,598000,857500,602800,687100,631900,1522200,738900,865100,709000,733500,943200,965800,730200,1009300,927800,1509700,1088500,893800,911200,925900,1052000,1068800,1479500,1012900,1323600,1956600,1591000,1206900,1127700,1740800,1165000,1802000,2310800,1571900,1289500,1667700
8,1000,1400,2800,3900,7000,8200,15200,14200,19200,18700,21800,34300,37800,42900,50700,55400,61600,69100,73700,79700,87800,94600,103600,88100,122600,139900,174900,212500,126900,235900,145100,187600,234800,169900,307100,180900,228500,203500,268300,334100,295800,249000,317400,327300,320300,324600,384900,318900,330900,587800,389800,518400,486500,441300,468200,421200,508200,578500,581200,728500,492300,517800,531300,543200,557600,865400,600800,687900,637700,1519800,716200,864700,711100,735800,945500,967500,730900,1009900,926700,994500,1092700,896000,909100,962400,1098900,1061900,1485100,1018300,1326000,1838800,1491500,1206500,1130500,2207500,1167100,1982600,1912100,2082800,1275100,1658300
9,700,1500,2400,3700,7700,8700,11200,14200,17400,18400,22300,32800,38000,45200,49800,54800,61700,68200,73400,81200,87300,93800,103600,88900,121000,141600,173700,209900,126300,236500,145500,188200,235400,171100,307700,181600,216600,203700,267800,333000,294100,246700,318100,306100,321900,315100,382900,319400,329500,587000,396000,549100,487200,442200,469200,420100,429200,578400,578800,726800,491300,519600,530300,542500,556100,862400,602800,670200,1100800,1514800,744600,866500,1019300,733500,1301500,969800,730700,1008600,1026800,1181400,1092800,894700,1219200,1056000,1390800,1059200,1848100,1020000,1324100,1835200,1274700,1206300,1127500,1890800,1164300,1972600,1835200,1794400,1271500,1658000
10,800,1800,2400,3800,6200,8300,11700,13200,16700,18600,21900,32300,38200,43800,50400,54700,61300,68700,73600,80300,88000,96600,103100,88500,121100,139100,173500,197700,125700,237800,145000,187500,235300,171100,304300,181100,226200,202500,268700,333600,294600,247100,316900,315400,323700,324200,384200,319300,329400,589200,393700,538300,485900,441200,451600,422300,426900,762700,582000,724100,492200,518500,529800,542400,556900,863500,601500,680800,1029500,1423200,703600,866200,918000,735500,1286200,967900,730100,1008700,1076400,1383400,1094700,895200,1021700,927000,1183900,1067600,1731400,1850300,1322400,1832200,1296800,1206300,1126600,1749900,1167200,1772700,1621800,1444600,1273400,2464400
11,800,3200,2600,3800,6400,9400,13200,13700,16800,18400,22400,32300,43600,44100,50000,55500,61400,69800,74700,80000,87900,94800,103200,87800,120400,143600,173300,201000,126700,238100,144300,188700,233400,170100,305100,180500,229500,203100,265500,335800,295900,248300,316800,353100,323200,379600,383200,320000,330700,587100,431400,548400,484400,445500,472800,418800,429800,924200,581100,725200,489400,519700,530900,543100,555700,873400,601400,679000,784000,1183700,745800,865100,1913600,734100,1123000,966700,732500,1010000,1000400,1443800,1091000,896200,1073400,922700,1182600,1150900,1337800,1275400,1325300,2001000,1274300,1210300,1126900,1594300,1163800,1422300,1543100,1391400,1272400,1920700
12,1000,1400,2700,3900,6400,7800,11200,13000,15400,18700,22100,32200,37300,44500,50300,55300,60400,68500,73500,80300,88300,93800,105100,87600,120800,138700,172800,194800,126300,236500,145400,187100,234000,170400,304300,180700,214200,204200,265200,333500,293800,248400,316900,328700,323200,328300,383400,320600,330600,586300,403800,557200,485500,441500,477800,421300,429300,670900,579300,722300,492700,518400,529900,543400,556200,863300,600000,668200,725400,1182600,703800,866500,2029700,734200,1275400,1462500,736600,1010700,984500,954100,1089600,896500,936500,922400,1182700,1105300,1605900,1275100,1332000,1456800,1244700,1203200,1127000,1587800,1167200,1470500,1814400,1654800,1273900,2004000
13,800,1600,2400,3600,6200,8400,11100,12600,15400,18600,22900,31800,37300,43700,50700,55500,61600,70200,73300,80300,87300,95000,104500,88600,121100,140500,172400,188600,125600,236700,144400,186900,236400,170700,304500,180100,223200,203200,266900,333900,296100,248100,315300,330400,321500,336900,383400,322100,328600,590000,393500,522400,485900,444000,473300,420300,428800,637200,578800,723300,490100,519000,531000,656900,553400,866100,600800,681100,638600,1202600,746600,867300,1478300,1363700,763700,1233500,737200,1010000,982800,953900,1096400,899200,974700,922300,1183500,1088800,2190600,1276100,1324700,1230400,1234800,1208900,1125200,1589800,1166700,1369600,1745900,1889200,1722400,1950200
14,700,1600,2600,3800,6700,8100,12000,12800,18600,18600,23600,32300,37500,43200,50700,54900,62000,68700,75200,80700,87300,94400,104500,88800,123400,139500,175800,191700,125700,238200,145100,189600,234200,170600,305500,181500,224300,203000,267300,333900,295300,248000,317600,341700,321400,342100,382600,320200,330000,591300,394400,523500,489300,446200,451600,421800,428200,670800,1506400,723500,492000,519600,530500,920300,554600,863700,603100,672800,638800,1197100,704200,867100,1191200,1127100,779700,1086300,737800,1010000,1239300,974800,1093100,895800,1594300,924200,1181800,1100100,1112000,1280700,1323000,1065200,1238600,1206500,1140200,1579600,1176200,1360000,2369700,1269900,1945600,1915200
15,700,1400,2800,4200,6400,7900,11300,12800,19200,18800,22000,32400,37600,44200,50400,55100,61400,69500,72900,81400,86300,95600,104500,88800,121000,144600,173600,198700,127300,235100,145700,187700,235400,172400,303000,180000,214800,203100,266700,334400,292800,247600,317500,335200,321800,335400,383400,318800,329300,586200,398800,520100,484900,444300,483600,477500,427100,532800,805900,727100,491600,519300,530100,816400,554700,860300,602800,676400,638500,1185300,742700,865900,863000,935000,784100,936800,735400,1009200,1456600,947900,1094900,899700,964200,925700,1202400,1112900,1094100,1277400,1557700,1066500,1230400,1202700,1134900,1582800,1166200,1362700,1556200,1268200,1439100,1853200
16,700,1400,2900,3800,5900,8200,11100,12700,18500,18600,22100,33100,38400,44100,50700,55000,62300,70300,73900,80400,87700,104700,104700,88400,120500,141400,174600,189000,126600,237100,146100,188200,234300,171400,303800,180900,226200,203000,266900,332100,291700,248700,317200,349100,324000,689700,384600,319900,359000,587300,405700,570300,488700,441600,465200,720200,426600,517400,782400,729500,491200,518300,530400,759100,555000,860900,602100,686900,650100,1128700,718900,1132900,1242800,852200,779600,951100,735600,1017700,1017900,944200,1089600,896000,942700,924400,1641200,1345200,1095300,1275700,1494300,1053900,1223800,1206400,1136800,1583900,1167200,1359600,1576000,1268700,1418300,1535900
17,2100,1300,3000,3800,5600,7800,11700,12500,15100,19000,21600,33000,37700,43400,50600,55700,61800,69200,75100,80200,88300,112700,103300,87800,122400,140500,173800,190100,126800,236700,144800,187900,235900,171100,305600,180400,228500,204100,266000,335100,291300,248500,318200,501900,322000,563600,383600,387900,554400,589100,421700,536600,486300,442600,447900,424500,428300,521700,633700,730800,497800,517400,529100,931600,556900,871400,603900,673300,663900,864900,731900,776000,803400,835700,764300,1999900,737800,1535800,1101000,943300,1544000,904400,924400,929900,1287400,1074400,1119700,1275300,1422400,1047700,1280800,1551400,1176800,1475200,1826000,1359800,1554100,1268700,1410100,1507800
